Student_ID,Student_Country,Question_ID,Type_of_Answer,Question_Level,Topic,Subtopic,Keywords
151,Portugal,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,102,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,102,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,102,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,102,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
201,Lithuania,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
199,Lithuania,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
175,Italy,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1518,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
406,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1379,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
71,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
160,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
405,Portugal,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,104,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,104,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
202,Lithuania,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
199,Lithuania,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
200,Lithuania,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
483,Portugal,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
406,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
509,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
511,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1379,Portugal,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
64,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
219,Lithuania,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,108,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,108,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
203,Lithuania,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
200,Lithuania,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
483,Portugal,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
511,Portugal,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
359,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
177,Italy,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,112,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
624,Portugal,112,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
218,Lithuania,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
200,Lithuania,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
985,Romania,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
510,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
510,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
197,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
483,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,113,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,113,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
218,Lithuania,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
201,Lithuania,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
199,Lithuania,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
81,Lithuania,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
156,Lithuania,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
175,Italy,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
985,Romania,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
483,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
406,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
509,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
71,Portugal,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
142,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,114,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
624,Portugal,114,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
131,Lithuania,117,0,Advanced,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
91,Lithuania,117,1,Advanced,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,117,0,Advanced,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,117,0,Advanced,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
41,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
218,Lithuania,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
203,Lithuania,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
200,Lithuania,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
81,Lithuania,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
197,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
511,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1379,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
71,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
64,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
160,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
405,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
151,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
176,Italy,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
198,Italy,118,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
52,Portugal,118,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
